;Building Code;Address;# Schools;Major N;Oth N;NoCrim N;Prop N;Vio N;RangeA;AvgOfMajor N;AvgOfOth N;AvgOfNoCrim N;AvgOfProp N;AvgOfVio N;lon;lat;valid_coordinates;in_brooklyn
962;R825;6581 HYLAN BOULEVARD;2.0;1.3333333333333333;4.666666666666667;34.333333333333336;0.6666666666666666;4.333333333333333;1083.3333333333333;0.45999999999999996;1.8766666666666667;3.03;1.17;0.8799999999999999;-74.2203748;40.5107611;True;False
963;R829;98 GRANT STREET;1.0;0.0;0.3333333333333333;0.0;0.0;0.0;500.0;0.2966666666666667;1.0233333333333332;1.38;0.7200000000000001;0.47333333333333333;-80.8556211;39.6425508;True;False
964;R831;211 DANIEL LOW TERRACE;1.0;0.0;1.0;1.3333333333333333;0.3333333333333333;0.6666666666666666;500.0;0.2966666666666667;1.0233333333333332;1.38;0.7200000000000001;0.47333333333333333;-74.0795339;40.6388141;True;False
965;R840;15 FAIRFIELD STREET;1.0;0.0;0.0;1.3333333333333333;0.0;0.0;500.0;0.2966666666666667;1.0233333333333332;1.38;0.7200000000000001;0.47333333333333333;-73.9835798505814;40.6805959;True;True
966;R861;280 REGIS DRIVE;1.0;0.0;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-71.8912297;41.79443;True;False
967;R880;715 OCEAN TERRACE;1.0;0.6666666666666666;3.3333333333333335;3.3333333333333335;2.6666666666666665;0.6666666666666666;1500.0;0.7966666666666667;3.1666666666666665;5.463333333333334;2.023333333333333;1.49;-73.97119968325319;40.631406850000005;True;True
968;X001;335 EAST 152 STREET;1.0;0.3333333333333333;0.6666666666666666;0.6666666666666666;0.3333333333333333;0.6666666666666666;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.9194097;40.81910060000001;True;False
969;X002;1363 FULTON AVENUE;2.0;1.3333333333333333;3.3333333333333335;4.666666666666667;2.0;1.3333333333333333;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.94675889013011;40.6804202;True;True
970;X003;2100 LAFONTAINE AVENUE;1.0;0.6666666666666666;1.6666666666666667;1.3333333333333333;2.0;0.0;500.0;0.2966666666666667;1.0233333333333332;1.38;0.7200000000000001;0.47333333333333333;-73.8917519;40.8502515;True;False
971;X004;1701 FULTON AVENUE;3.0;1.3333333333333333;1.6666666666666667;3.6666666666666665;1.6666666666666667;1.0;916.6666666666666;0.38999999999999996;1.5599999999999998;2.3033333333333332;0.9933333333333333;0.7199999999999999;-73.931159;40.679443;True;True
972;X005;564 JACKSON AVENUE;1.0;0.0;1.3333333333333333;5.0;0.0;1.3333333333333333;916.6666666666666;0.38999999999999996;1.5599999999999998;2.3033333333333332;0.9933333333333333;0.7199999999999999;-80.571442;37.153047;True;False
973;X006;1000 EAST TREMONT AVENUE;1.0;0.0;2.3333333333333335;2.0;0.6666666666666666;1.6666666666666667;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.882082;40.84056630000001;True;False
974;X007;3201 KINGSBRIDGE AVENUE;1.0;0.3333333333333333;0.0;1.3333333333333333;0.0;0.3333333333333333;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.9059814;40.8817779;True;False
975;X008;3010 BRIGGS AVENUE;1.0;0.3333333333333333;1.6666666666666667;1.3333333333333333;2.0;0.0;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-81.70960154064953;41.4097294;True;False
976;X009;230 EAST 183 STREET;1.0;1.3333333333333333;0.0;0.0;1.3333333333333333;0.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.8989065;40.8568025;True;False
977;X011;1257 OGDEN AVENUE;1.0;0.0;0.0;2.0;0.0;0.0;833.3333333333334;0.37000000000000005;1.3133333333333335;2.016666666666667;0.9;0.5966666666666667;-73.9257866;40.8397377;True;False
978;X012;2555 TRATMAN AVENUE;1.0;1.0;2.3333333333333335;4.666666666666667;1.3333333333333333;2.0;416.6666666666667;0.3233333333333333;1.0133333333333334;1.4266666666666665;0.8066666666666666;0.4433333333333333;-73.84442729999999;40.8404005;True;False
979;X014;3041 BRUCKNER BOULEVARD;1.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.8258615;40.8355351;True;False
980;X015;2195 ANDREWS AVENUE;2.0;1.3333333333333333;1.6666666666666667;1.6666666666666667;1.6666666666666667;0.6666666666666666;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-73.8772222;40.6852778;True;True
981;X016;4550 CARPENTER AVENUE;1.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.3333333333333333;666.6666666666666;0.30333333333333334;1.1133333333333335;1.75;0.75;0.5133333333333333;-73.9680505;40.7125318;True;True
982;X018;502 MORRIS AVENUE;1.0;0.3333333333333333;1.0;1.3333333333333333;1.0;0.3333333333333333;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.977016;40.700619;True;True
983;X019;4318 KATONAH AVENUE;1.0;0.0;0.0;2.0;0.0;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.8672212;40.89933560000001;True;False
984;X020;3050 WEBSTER AVENUE;1.0;0.3333333333333333;0.6666666666666666;1.0;0.6666666666666666;0.3333333333333333;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-73.976999;40.629871;True;True
985;X021;715 EAST 225 STREET;1.0;0.0;0.3333333333333333;1.0;0.0;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.8594571;40.887871;True;False
986;X022;270 EAST 167 STREET;2.0;2.3333333333333335;7.333333333333333;15.0;4.666666666666667;4.0;1083.3333333333333;0.4666666666666666;1.92;2.9033333333333338;1.1700000000000002;0.8733333333333334;-73.9139387;40.8324496;True;False
987;X023;2151 WASHINGTON AVENUE;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.9642984;40.680548;True;True
988;X024;660 WEST 236 STREET;1.0;0.0;0.3333333333333333;1.0;0.0;0.3333333333333333;1083.3333333333333;0.5166666666666666;1.8266666666666669;2.966666666666667;1.24;0.85;-73.9141927;40.8870378;True;False
989;X025;811 EAST 149 STREET;1.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;583.3333333333334;0.3;1.0933333333333335;1.4033333333333333;0.7600000000000001;0.5033333333333333;-74.0127778;40.6197222;True;True
990;X026;1930 ANDREWS AVENUE;2.0;1.0;3.6666666666666665;4.0;2.0;1.6666666666666667;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.8772222;40.6852778;True;True
991;X027;519 ST ANNS AVENUE;1.0;0.3333333333333333;1.6666666666666667;0.3333333333333333;2.0;0.0;500.0;0.2966666666666667;1.0233333333333332;1.38;0.7200000000000001;0.47333333333333333;-73.9137994;40.8133253;True;False
992;X028;1861 ANTHONY AVENUE;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;833.3333333333334;0.34;1.3833333333333335;1.9866666666666666;0.8666666666666667;0.64;-73.9522222;40.6463889;True;True
993;X029;758 COURTLANDT AVENUE;1.0;0.3333333333333333;1.0;3.0;0.3333333333333333;0.6666666666666666;833.3333333333334;0.34;1.3833333333333335;1.9866666666666666;0.8666666666666667;0.64;-73.91683069999999;40.8216206;True;False
994;X030;510 EAST 141 STREET;1.3333333333333333;0.0;0.6666666666666666;1.0;0.3333333333333333;0.3333333333333333;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.91788710000002;40.8091669;True;False
995;X032;690 EAST 183 STREET;1.0;0.0;0.3333333333333333;0.0;0.0;0.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.88596410000001;40.8518895;True;False
996;X033;2424 JEROME AVENUE;1.0;0.0;0.6666666666666666;0.6666666666666666;0.0;0.3333333333333333;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-73.94694428730513;40.58855639198218;True;True
997;X034;770 GROTE STREET;1.0;0.0;0.0;1.3333333333333333;0.0;0.0;500.0;0.2966666666666667;1.0233333333333332;1.38;0.7200000000000001;0.47333333333333333;-73.8838411;40.8504842;True;False
998;X035;261 EAST 163 STREET;1.0;0.6666666666666666;0.6666666666666666;0.3333333333333333;1.3333333333333333;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.91793299999999;40.8275587;True;False
999;X036;1070 CASTLE HILL AVENUE;1.0;0.3333333333333333;1.0;0.3333333333333333;0.6666666666666666;0.6666666666666666;916.6666666666666;0.38999999999999996;1.5599999999999998;2.3033333333333332;0.9933333333333333;0.7199999999999999;-77.93498671428571;34.22874985714286;True;False
1000;X037;360 WEST 230 STREET;1.0;0.0;1.3333333333333333;2.3333333333333335;0.0;1.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.9107885;40.8798395;True;False
1001;X039;965 LONGWOOD AVENUE;2.0;1.3333333333333333;4.0;15.333333333333334;2.6666666666666665;2.0;666.6666666666666;0.30333333333333334;1.1133333333333335;1.75;0.75;0.5133333333333333;-81.714616;41.394367;True;False
1002;X040;468 EAST 140 STREET;2.0;0.6666666666666666;1.0;0.6666666666666666;1.3333333333333333;0.3333333333333333;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;151.1905431;-33.5086318;True;False
1003;X041;3352 OLINVILLE AVENUE;1.0;0.6666666666666666;0.6666666666666666;0.3333333333333333;1.3333333333333333;0.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.86791029999999;40.8746073;True;False
1004;X042;1537 WASHINGTON AVENUE;1.0;0.0;0.3333333333333333;1.0;0.3333333333333333;0.0;500.0;0.2966666666666667;1.0233333333333332;1.38;0.7200000000000001;0.47333333333333333;-73.9642984;40.680548;True;True
1005;X043;165 BROWN PLACE;1.0;0.3333333333333333;1.3333333333333333;1.3333333333333333;1.3333333333333333;0.0;666.6666666666666;0.30333333333333334;1.1133333333333335;1.75;0.75;0.5133333333333333;-71.93356979072034;41.80047341074649;True;False
1006;X044;1825 PROSPECT AVENUE;2.0;1.6666666666666667;4.0;5.0;4.0;0.3333333333333333;583.3333333333334;0.29000000000000004;1.11;1.6033333333333333;0.7533333333333333;0.5033333333333333;-73.992872;40.665414;True;True
1007;X045;2502 LORILLARD PLACE;1.0;0.3333333333333333;3.0;6.333333333333333;0.6666666666666666;2.3333333333333335;833.3333333333334;0.37000000000000005;1.3133333333333335;2.016666666666667;0.9;0.5966666666666667;-73.8870429;40.8583625;True;False
1008;X046;279 EAST 196 STREET;1.0;0.6666666666666666;0.3333333333333333;0.6666666666666666;0.3333333333333333;0.6666666666666666;1416.6666666666667;0.7733333333333333;2.866666666666667;4.753333333333334;1.913333333333333;1.3266666666666664;-73.8906272;40.8669496;True;False
1009;X047;1794 EAST 172 STREET;1.0;1.3333333333333333;0.6666666666666666;1.3333333333333333;2.0;0.0;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-73.8669915;40.8325729;True;False
1010;X048;1290 SPOFFORD AVENUE;1.0;1.0;0.6666666666666666;2.6666666666666665;0.6666666666666666;1.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.886889;40.8142282;True;False
1011;X049;383 EAST 139 STREET;1.3333333333333333;0.3333333333333333;1.3333333333333333;0.0;0.6666666666666666;0.6666666666666666;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.9226177;40.8104968;True;False
1012;X050;1550 VYSE AVENUE;2.3333333333333335;0.3333333333333333;1.0;1.0;0.6666666666666666;0.3333333333333333;500.0;0.2966666666666667;1.0233333333333332;1.38;0.7200000000000001;0.47333333333333333;-73.8870953;40.8342454;True;False
1013;X052;681 KELLY STREET;2.0;0.0;4.0;0.0;2.0;0.0;750.0;0.33;1.32;1.76;0.83;0.59;-122.65904042857143;45.500848;True;False
1014;X053;360 EAST 168 STREET;1.0;1.0;2.0;4.0;1.0;1.6666666666666667;1500.0;0.7966666666666667;3.1666666666666665;5.463333333333334;2.023333333333333;1.49;-73.91187029999999;40.8327824;True;False
1015;X054;2703 WEBSTER AVENUE;1.0;0.0;0.3333333333333333;0.6666666666666666;0.3333333333333333;0.0;583.3333333333334;0.3;1.0933333333333335;1.4033333333333333;0.7600000000000001;0.5033333333333333;-73.976999;40.629871;True;True
1016;X055;450 SAINT PAUL'S PLACE;1.5;0.5;1.5;0.5;0.0;1.5;750.0;0.29500000000000004;1.1150000000000002;1.78;0.77;0.52;-73.99385418470149;40.6875564;True;True
1017;X056;341 EAST 207 STREET;1.0;0.0;0.0;1.0;0.0;0.0;750.0;0.33;1.32;1.76;0.83;0.59;-73.874889;40.875481;True;False
1018;X057;2111 CROTONA AVENUE;2.0;0.6666666666666666;1.6666666666666667;3.0;1.3333333333333333;0.6666666666666666;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.8889039;40.84868900000001;True;False
1019;X058;459 EAST 176 STREET;1.0;0.3333333333333333;0.0;0.0;0.0;0.3333333333333333;583.3333333333334;0.3;1.0933333333333335;1.4033333333333333;0.7600000000000001;0.5033333333333333;-73.8988335;40.8461805;True;False
1020;X059;2185 BATHGATE AVENUE;1.0;0.6666666666666666;0.3333333333333333;0.6666666666666666;1.0;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.9975252;40.59879064;True;True
1021;X060;888 REV J A POLITE AVE;2.0;1.0;0.6666666666666666;4.0;1.6666666666666667;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.8986342;40.8201293;True;False
1022;X061;1550 CROTONA PARK EAST;2.0;0.3333333333333333;1.3333333333333333;2.0;1.3333333333333333;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.8927625;40.8363733;True;False
1023;X062;660 FOX STREET;1.0;0.0;1.0;1.6666666666666667;0.3333333333333333;0.3333333333333333;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.9506011;40.6803199;True;True
1024;X063;1260 FRANKLIN AVENUE;1.0;0.0;3.0;2.3333333333333335;1.0;1.3333333333333333;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.9579734;40.6706813;True;True
1025;X064;1425 WALTON AVENUE;3.0;0.0;0.0;1.0;0.0;0.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-76.6137863;39.2158389;True;False
1026;X065;677 EAST 141 STREET;1.3333333333333333;0.3333333333333333;1.0;0.6666666666666666;0.6666666666666666;0.6666666666666666;500.0;0.2966666666666667;1.0233333333333332;1.38;0.7200000000000001;0.47333333333333333;-73.91274299999999;40.8076622;True;False
1027;X066;1001 JENNINGS STREET;2.0;0.6666666666666666;2.6666666666666665;7.666666666666667;0.3333333333333333;2.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-86.8098396;36.1917464;True;False
1028;X067;2024 MOHEGAN AVENUE;2.0;2.0;3.0;5.666666666666667;3.0;2.0;1333.3333333333333;0.6366666666666666;2.523333333333333;4.293333333333334;1.6166666666666665;1.1133333333333333;-73.88451529999999;40.8437949;True;False
1029;X068;4011 MONTICELLO AVENUE;1.0;0.3333333333333333;2.0;1.0;1.6666666666666667;0.3333333333333333;916.6666666666666;0.4033333333333333;1.5133333333333334;2.23;0.9766666666666666;0.6933333333333334;-86.7854067;36.2107565;True;False
1030;X069;560 THIERIOT AVENUE;1.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.8606057;40.8168239;True;False
1031;X070;1691 WEEKS AVENUE;1.0;0.3333333333333333;0.3333333333333333;0.6666666666666666;0.3333333333333333;0.3333333333333333;1500.0;0.7966666666666667;3.1666666666666665;5.463333333333334;2.023333333333333;1.49;-73.9078731;40.844366;True;False
1032;X071;3040 ROBERTS AVENUE;1.0;0.6666666666666666;1.6666666666666667;1.6666666666666667;1.3333333333333333;1.0;1750.0;0.7399999999999999;3.073333333333333;5.63;1.8166666666666667;1.54;-73.984654;40.6905339;True;True
1033;X072;2951 DEWEY AVENUE;1.0;0.0;0.3333333333333333;1.0;0.3333333333333333;0.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.98116657499443;40.587629;True;True
1034;X073;1020 ANDERSON AVENUE;1.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-77.938442;34.242766;True;False
1035;X074;730 BRYANT AVENUE;2.0;0.6666666666666666;4.666666666666667;4.333333333333333;2.3333333333333335;2.3333333333333335;750.0;0.3666666666666667;1.3833333333333335;2.15;0.8833333333333333;0.6466666666666666;-93.293053;45.096134;True;False
1036;X075;984 FAILE STREET;1.0;0.0;1.3333333333333333;1.6666666666666667;0.6666666666666666;0.3333333333333333;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.8889561;40.822235;True;False
1037;X076;900 ADEE AVENUE;1.0;0.6666666666666666;0.6666666666666666;1.6666666666666667;1.0;0.3333333333333333;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-73.861111;40.8691678;True;False
1038;X077;1250 WARD AVENUE;2.0;1.6666666666666667;3.3333333333333335;2.6666666666666665;4.333333333333333;0.6666666666666666;2000.0;0.8866666666666667;4.093333333333333;7.543333333333334;2.763333333333333;1.7433333333333334;-73.9901038;40.6948675;True;True
1039;X078;1400 NEEDHAM AVENUE;1.0;0.3333333333333333;1.6666666666666667;4.333333333333333;1.0;1.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.8508198;40.8784734;True;False
1040;X079;125 EAST 181 STREET;3.0;0.3333333333333333;1.3333333333333333;1.3333333333333333;0.6666666666666666;1.0;1500.0;0.7966666666666667;3.1666666666666665;5.463333333333334;2.023333333333333;1.49;-73.90323529999999;40.8550502;True;False
1041;X080;3202 STEUBEN AVENUE;2.0;2.6666666666666665;7.666666666666667;10.0;1.6666666666666667;6.333333333333333;1666.6666666666667;0.7566666666666667;2.8433333333333337;5.31;1.7733333333333334;1.3766666666666667;-73.963155;40.6938499;True;True
1042;X081;5550 RIVERDALE AVENUE;1.0;0.6666666666666666;0.0;0.6666666666666666;0.3333333333333333;0.3333333333333333;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.916038;40.6598975;True;True
1043;X082;1700 MACOMBS ROAD;3.0;0.0;2.3333333333333335;5.0;0.6666666666666666;1.3333333333333333;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-73.9156962;40.8494924;True;False
1044;X083;950 RHINELANDER AVENUE;1.0;0.3333333333333333;1.3333333333333333;4.0;0.6666666666666666;1.0;1750.0;0.7399999999999999;3.073333333333333;5.63;1.8166666666666667;1.54;-73.85886099999999;40.8492587;True;False
1045;X084;1434 LONGFELLOW AVENUE;1.0;0.6666666666666666;0.6666666666666666;0.0;0.6666666666666666;0.6666666666666666;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.8874708;40.8302019;True;False
1046;X085;2400 MARION AVENUE;1.0;0.3333333333333333;1.3333333333333333;2.0;1.3333333333333333;0.3333333333333333;1166.6666666666667;0.5299999999999999;2.0566666666666666;3.3233333333333337;1.3066666666666666;0.9500000000000001;-73.919574;40.680788;True;True
1047;X086;2756 RESERVOIR AVENUE;1.0;0.0;1.0;0.6666666666666666;0.6666666666666666;0.3333333333333333;1750.0;0.7399999999999999;3.073333333333333;5.63;1.8166666666666667;1.54;-73.94256042857143;40.59134171428571;True;True
1048;X087;1935 BUSSING AVENUE;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.8458246;40.89536289999999;True;False
1049;X088;1340 SHERIDAN AVENUE;1.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.3333333333333333;250.0;0.3433333333333333;0.8333333333333334;1.3699999999999999;0.7133333333333333;0.3666666666666667;-73.866701;40.67747;True;True
1050;X089;980 MACE AVENUE;1.0;0.3333333333333333;1.6666666666666667;3.6666666666666665;1.0;1.0;1500.0;0.7966666666666667;3.1666666666666665;5.463333333333334;2.023333333333333;1.49;-73.8594112;40.8626481;True;False
1051;X090;1116 SHERIDAN AVENUE;2.0;0.0;1.6666666666666667;2.6666666666666665;0.3333333333333333;0.3333333333333333;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-73.866701;40.67747;True;True
1052;X091;2200 AQUEDUCT AVENUE;1.0;0.0;0.6666666666666666;1.3333333333333333;0.6666666666666666;0.0;833.3333333333334;0.34;1.3833333333333335;1.9866666666666666;0.8666666666666667;0.64;-86.177051;39.792391;True;False
1053;X092;700 EAST 179 STREET;1.0;0.6666666666666666;0.3333333333333333;0.6666666666666666;1.0;0.0;583.3333333333334;0.29000000000000004;1.11;1.6033333333333333;0.7533333333333333;0.5033333333333333;-73.8895023;40.8463129;True;False
1054;X093;1535 STORY AVENUE;1.3333333333333333;0.6666666666666666;0.3333333333333333;0.3333333333333333;1.0;0.0;500.0;0.2966666666666667;1.0233333333333332;1.38;0.7200000000000001;0.47333333333333333;-73.9068121;40.6969448;True;True
1055;X094;3530 KINGS COLLEGE PLACE;1.0;0.3333333333333333;1.3333333333333333;0.3333333333333333;1.0;0.6666666666666666;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-73.94048970984139;40.62067979040841;True;True
1056;X095;3961 HILLMAN AVENUE;2.0;0.6666666666666666;2.6666666666666665;3.0;2.0;1.0;1750.0;0.7399999999999999;3.073333333333333;5.63;1.8166666666666667;1.54;-73.8914763;40.8830979;True;False
1057;X096;650 WARING AVENUE;1.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.8689026;40.86073;True;False
1058;X097;1375 MACE AVENUE;1.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-73.84694689999999;40.8630715;True;False
1059;X098;1619 BOSTON ROAD;3.3333333333333335;0.6666666666666666;8.0;13.666666666666666;3.0;4.666666666666667;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-81.734964;41.425585;True;False
1060;X099;1180 REV. J.A. POLITE AVE.;2.0;0.3333333333333333;3.0;11.0;1.0;1.3333333333333333;583.3333333333334;0.29000000000000004;1.11;1.6033333333333333;0.7533333333333333;0.5033333333333333;-73.897018;40.82773299999999;True;False
1061;X100;800 TAYLOR AVENUE;1.0;0.3333333333333333;0.6666666666666666;0.3333333333333333;0.6666666666666666;0.3333333333333333;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;-86.794379;36.176591;True;False
1062;X101;2750 LAFAYETTE AVENUE;3.0;0.0;0.3333333333333333;0.6666666666666666;0.3333333333333333;0.0;1750.0;0.7399999999999999;3.073333333333333;5.63;1.8166666666666667;1.54;-73.9744304;40.6863074;True;True
1063;X102;1827 ARCHER STREET;3.3333333333333335;0.3333333333333333;1.0;0.6666666666666666;1.0;0.3333333333333333;1500.0;0.7966666666666667;3.1666666666666665;5.463333333333334;2.023333333333333;1.49;-89.1911513;31.0657267;True;False
1064;X103;4125 CARPENTER AVENUE;1.0;0.0;0.6666666666666666;0.6666666666666666;0.3333333333333333;0.0;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-73.9680505;40.7125318;True;True
1065;X104;1449 SHAKESPEARE AVENUE;1.0;0.0;0.0;1.3333333333333333;0.0;0.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.9623212;40.6685331;True;True
1066;X105;725 BRADY AVENUE;1.0;0.0;0.0;1.0;0.0;0.0;1500.0;0.7966666666666667;3.1666666666666665;5.463333333333334;2.023333333333333;1.49;-92.4503022;41.7236671;True;False
1067;X106;2120 ST RAYMOND'S AVENUE;1.0;0.0;0.6666666666666666;4.0;0.6666666666666666;0.0;1250.0;0.5366666666666666;2.236666666666667;3.6300000000000003;1.3466666666666667;1.0333333333333332;-73.85463310000002;40.8371603;True;False
1068;X107;1695 SEWARD AVENUE;1.0;0.0;1.3333333333333333;0.6666666666666666;0.6666666666666666;0.6666666666666666;500.0;0.28;1.0466666666666666;1.6166666666666665;0.7133333333333333;0.4633333333333333;-76.6108029;39.2191872;True;False
1069;X108;1166 NEILL AVENUE;1.0;0.0;0.3333333333333333;1.3333333333333333;0.3333333333333333;0.0;750.0;0.3066666666666667;1.1833333333333336;1.7733333333333334;0.79;0.5433333333333333;138.5524703;-34.9312879;True;False
1070;X109;1771 POPHAM AVENUE;1.0;0.0;0.3333333333333333;2.6666666666666665;0.3333333333333333;0.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.91862069999999;40.8517883;True;False
1071;X110;580 CROTONA PARK SOUTH;2.0;0.0;1.0;1.0;0.6666666666666666;0.0;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.9004334;40.8350416;True;False
1072;X111;3740 BAYCHESTER AVENUE;1.3333333333333333;1.0;0.6666666666666666;0.3333333333333333;1.3333333333333333;0.0;833.3333333333334;0.34;1.3833333333333335;1.9866666666666666;0.8666666666666667;0.64;-73.8395171;40.8846287;True;False
1073;X112;1925 SCHIEFFELIN AVENUE;1.0;0.0;0.0;0.6666666666666666;0.0;0.0;500.0;0.2966666666666667;1.0233333333333332;1.38;0.7200000000000001;0.47333333333333333;-73.8439899;40.8847649;True;False
1074;X113;3710 BARNES AVENUE;4.0;2.3333333333333335;14.666666666666666;15.333333333333334;3.0;10.666666666666666;1166.6666666666667;0.47333333333333333;2.1;3.2099999999999995;1.2100000000000002;0.9566666666666666;-73.9796234;40.6688903;True;True
1075;X114;1155 CROMWELL AVENUE;1.0;0.0;1.6666666666666667;1.0;0.6666666666666666;0.6666666666666666;1000.0;0.4533333333333333;1.6900000000000002;2.5466666666666664;1.1033333333333333;0.7733333333333333;-73.92326070000001;40.8349464;True;False
